单品编码,单品名称,分类名称,net,days,rev,cost,日均,硬池,损耗率(%),六月有售,份装,周六比,品类需求,窗内品类份额,需求_7_1,损耗率,损耗_品类,批发,加成,加成_P50,售价,补货,可售,售出,收入,进货成本,收益代理,抬到2.5,方案
102900011030097,云南油麦菜(份),花叶类,149.0,7,619.7,427.56,21.285714285714285,True,9.43,True,True,1.309748427672956,161.35593638883972,0.179105482310629,28.899732810606313,0.0943,0.1283,2.869530201342282,0.5734265734265735,0.5209125475285172,4.514995072042052,31.908725638297796,28.899732810606313,28.899732810606313,130.48215122321952,91.56305190544032,38.9190993177792,False,扩33
102900011030110,菠菜(份),花叶类,49.0,5,270.0,202.61,7.0,True,9.43,True,True,1.245901639344262,161.35593638883972,0.058900460625643095,9.503938977984626,0.0943,0.1283,4.134897959183673,0.6464891041162228,0.5209125475285172,6.8080644364283245,10.493473532057665,9.503938977984626,9.503938977984626,64.70342896200209,43.38944229245313,21.31398666954896,False,扩33
102900011031100,小米椒(份),辣椒类,150.0,7,865.4,322.35,21.428571428571427,True,9.43,True,True,1.459618208516887,109.00611782623076,0.297305814707124,32.40815266838829,0.0943,0.0924,2.149,1.7488151658767772,0.554054054054054,5.907203791469194,35.78243642308523,32.40815266838829,32.40815266838829,191.44156231721578,76.89645587321016,114.54510644400563,False,扩33
102900011032022,小皱皮(份),辣椒类,79.0,7,204.3,120.35,11.285714285714286,True,9.43,True,True,1.2680221811460255,109.00611782623076,0.15658106241241865,17.0682937386845,0.0943,0.0924,1.5234177215189872,0.8543046357615893,0.554054054054054,2.824880543214016,18.84541651615822,17.0682937386845,17.0682937386845,48.21589088827145,28.709441490122046,19.506449398149407,False,扩33
102900011032251,螺丝椒(份),辣椒类,79.0,7,388.9,262.94,11.285714285714286,True,9.43,True,True,1.4710796915167097,109.00611782623076,0.15658106241241865,17.0682937386845,0.0943,0.0924,3.328354430379747,0.4181818181818182,0.554054054054054,4.72021173762946,18.84541651615822,17.0682937386845,17.0682937386845,80.56596044664599,62.72422555390687,17.84173489273912,False,扩33
102900011032848,姜蒜小米椒组合装(小份),辣椒类,49.0,7,231.4,120.48,7.0,True,9.43,True,False,1.5047770700636942,109.00611782623076,0.09711989947099385,10.586663205006843,0.0943,0.0924,2.458775510204082,1.0600858369098711,0.554054054054054,5.065288604712271,11.688929231541177,10.586663205006843,10.586663205006843,53.62450449424785,28.740452935022063,24.88405155922579,False,扩33
102900011034026,枝江青梗散花,花菜类,25.203,4,324.1545,226.27154,3.6004285714285715,True,9.43,True,False,1.4459775346830437,21.996704347622348,0.22282440520922667,4.90140256282216,0.0943,0.1551,8.977960560250764,0.5217391304347827,0.4563106796116505,13.662113896033773,5.41172856665801,4.90140256282216,4.90140256282216,66.96352006358818,48.58628563423802,18.37723442935016,False,扩33
102900011034330,双孢菇(盒),食用菌,70.0,7,352.1,238.18,10.0,True,0.2,True,True,1.4583333333333333,65.55278941198159,0.25237138973713713,16.543648565047683,0.002,0.0945,3.4025714285714286,0.6176470588235294,0.5384615384615385,5.504159663865546,16.576802169386454,16.543648565047683,16.543648565047683,91.05888312490258,56.40375343863522,34.65512968626736,False,扩33
102900051000944,洪湖藕带,水生根茎类,28.232,7,593.359,508.176,4.033142857142857,True,24.05,True,False,1.1318628658441008,22.681503621663072,0.30872527256224913,7.002353387719573,0.24050000000000002,0.1365,18.0,0.4444444444444444,0.5051740357478833,26.0,9.21968846309358,7.002353387719573,7.002353387719573,182.06118808070892,165.95439233568442,16.1067957450245,False,扩33
106949711300259,金针菇(盒),食用菌,113.0,7,212.4,164.23,16.142857142857142,True,0.45,True,True,1.5718085106382975,65.55278941198159,0.4073995291470928,26.706175540719833,0.0045000000000000005,0.0945,1.453362831858407,0.3793103448275863,0.5384615384615385,2.004638388770217,26.826896575308723,26.706175540719833,26.706175540719833,53.53622470616318,38.98921437666329,14.54701032949989,False,扩33
106971533450003,海鲜菇(包),食用菌,62.0,7,170.4,121.11,8.857142857142858,True,0.0,True,True,1.29957805907173,65.55278941198159,0.22352894519575003,14.652945871899377,0.0,0.0945,1.9533870967741935,0.5384615384615385,0.5384615384615385,3.005210918114144,14.652945871899377,14.652945871899377,14.652945871899377,44.035192916767585,28.622875395898927,15.412317520868658,False,扩33
102900011031926,虫草花(份),食用菌,16.0,7,57.8,42.66,2.2857142857142856,False,9.43,True,True,1.474264994008464,65.55278941198159,,3.3697485577336317,0.0943,0.0945,2.66625,0.4285714285714284,0.5384615384615385,3.8089285714285706,3.7206012561925936,3.3697485577336317,3.3697485577336317,12.835131560081848,9.920053099323502,2.9150784607583464,False,扩33
102900011034439,青红杭椒组合装(份),辣椒类,15.0,7,82.39999999999999,48.16,2.142857142857143,False,9.43,True,True,1.4121760931730254,109.00611782623076,,3.0260916282279116,0.0943,0.0924,3.2106666666666666,0.8954248366013071,0.554054054054054,6.08557734204793,3.34116333027262,3.0260916282279116,3.0260916282279116,18.415514647704708,10.727361732395291,7.688152915309416,False,扩33
102900011035078,红椒(2),辣椒类,14.25,7,267.92,185.00455,2.0357142857142856,False,9.43,True,False,1.4121760931730254,109.00611782623076,,2.874787046816516,0.0943,0.0924,12.98277543859649,0.5625,0.554054054054054,20.285586622807017,3.174105163758989,2.874787046816516,2.874787046816516,58.316741660320005,41.20869455957249,17.108047100747513,False,扩33
102900011001691,菱角,水生根茎类,12.224,6,171.136,112.06401,1.7462857142857142,False,9.61,True,False,1.3743390083816829,22.681503621663072,,2.399988576922527,0.09609999999999999,0.1365,9.167540085078533,0.5283842794759825,0.5051740357478833,14.011524147499943,2.655148331588148,2.399988576922527,2.399988576922527,33.62749789927401,24.341178761663738,9.286319137610274,False,扩33
102900005115250,西峡花菇(1),食用菌,32.369,7,776.856,504.9564,4.624142857142857,True,10.8,True,False,1.5293828059152552,65.55278941198159,0.11670013592001989,7.650019434314693,0.10800000000000001,0.0945,15.6,0.5384615384615385,0.5384615384615385,24.0,8.576254971204813,7.650019434314693,7.650019434314693,183.60046642355263,133.7895775507951,49.810888872757545,False,29_9.43改品类
102900005115762,苋菜,花叶类,62.461,7,238.2022,145.15502,8.923,True,18.52,True,False,1.4683303697345025,161.35593638883972,0.07508125859465904,12.11480678579383,0.1852,0.1283,2.3239304526024243,0.7094017094017095,0.5209125475285172,3.9725306882092726,14.868442299697877,12.11480678579383,12.11480678579383,48.12644173829193,34.55322584302992,13.57321589526201,False,29_9.43改品类
102900005115786,竹叶菜,花叶类,93.077,7,350.438,216.6661,13.296714285714286,True,13.62,True,False,1.397854782432108,161.35593638883972,0.11188322803373434,18.053023025589287,0.1362,0.1283,2.327815679491174,0.6194331983805668,0.5209125475285172,3.7697419910788246,20.899540432495122,18.053023025589287,18.053023025589287,68.05523896547682,48.6502779129219,19.404961052554917,False,29_9.43改品类
102900005115823,上海青,花叶类,27.029,7,216.232,111.63448,3.861285714285714,True,14.43,True,False,1.4059163336937417,161.35593638883972,0.03249021531123484,5.242489115019315,0.14429999999999998,0.1283,4.130174257279219,0.9607843137254901,0.5209125475285172,8.098380896625919,6.1265503272400545,5.242489115019315,5.242489115019315,42.45567369984174,25.303720447492445,17.151953252349294,False,29_9.43改品类
102900005115946,木耳菜,花叶类,41.534,7,224.7282,133.76245,5.933428571428571,True,7.61,True,False,1.0249248552011494,161.35593638883972,0.049925953706642046,8.05584901044109,0.0761,0.1283,3.220553040882169,0.8461538461538463,0.5209125475285172,5.9456363831670815,8.719394967465192,8.05584901044109,8.05584901044109,47.897148973779075,28.081273977122706,19.81587499665637,False,29_9.43改品类
102900005116257,紫茄子(2),茄类,76.32,7,457.92,284.70095,10.902857142857142,True,6.07,True,False,1.3602347739825846,25.842539394754027,0.6127757972829752,15.835682681437094,0.060700000000000004,0.0668,3.730358359538784,0.5789473684210527,0.5808823529411762,5.890039515061238,16.8590255311797,15.835682681437092,15.835682681437092,93.27279674163537,62.89020682391398,30.382589917721397,False,29_9.43改品类
102900005116509,青茄子(1),茄类,18.727,6,112.362,76.51584,2.6752857142857143,True,5.01,True,False,1.3400692399475709,25.842539394754027,0.1503597006776504,3.885676488145604,0.0501,0.0668,4.085856784322101,0.4563106796116505,0.5808823529411762,5.950276870371992,4.090616368192024,3.8856764881456036,3.8856764881456036,23.120850933161055,16.713672640036418,6.4071782931246375,False,29_9.43改品类
102900005116714,西兰花,花菜类,87.904,7,1085.486,682.33336,12.557714285714283,True,9.26,True,False,1.3318613698900397,21.996704347622348,0.7771755947907734,17.09530178480019,0.0926,0.1551,7.762256097560976,0.6107382550335569,0.4563106796116505,12.502962841708953,18.839874129160446,17.09530178480019,17.09530178480019,213.7419229831575,146.23992783635694,67.50199514680057,False,29_9.43改品类
102900005116899,净藕(1),水生根茎类,42.184,7,603.976,452.86776,6.026285714285714,True,5.54,True,False,1.520755066700762,22.681503621663072,0.4612945203232473,10.462853333365063,0.0554,0.1365,10.735533851697326,0.5037593984962405,0.5051740357478833,16.1436599273644,11.076490930939087,10.462853333365063,10.462853333365063,168.9087460837366,118.912043347115,49.996702736621586,False,29_9.43改品类
102900005118824,高瓜(1),水生根茎类,21.031,7,278.7216,242.92651,3.0044285714285714,True,29.25,True,False,1.2059983051471943,22.681503621663072,0.22998020711450345,5.216296900578434,0.2925,0.1365,11.550877751890068,0.37339055793991416,0.5051740357478833,15.863866440364042,7.372857810004853,5.216296900578434,5.216296900578434,82.75063734406119,85.16297924543399,-2.4123419013727982,False,29_9.43改品类
102900005118831,娃娃菜,花叶类,73.0,7,477.5,347.28,10.428571428571429,True,2.48,True,False,1.2072463768115942,161.35593638883972,0.08774966583003971,14.15892949781383,0.0248,0.1283,4.757260273972602,0.4064130862549834,0.5209125475285172,6.690673104036035,14.519000715559711,14.15892949781383,14.15892949781383,94.73276877296544,69.070665321912,25.66210345105344,False,29_9.43改品类
102900005119975,红薯尖,花叶类,31.546,7,166.9488,99.48468,4.506571428571428,True,8.42,True,False,1.1382798698811434,161.35593638883972,0.037919876140745656,6.118597122438837,0.0842,0.1283,3.1536384961643313,0.6666666666666665,0.5209125475285172,5.256064160273885,6.681149948065994,6.118597122438837,6.118597122438837,32.1597390464057,21.06993167486724,11.089807371538456,False,29_9.43改品类
102900011000328,螺丝椒,辣椒类,47.897,7,545.5,362.18417,6.842428571428571,True,10.18,True,False,1.2041389439526862,109.00611782623076,0.09493371071351413,10.348355255718626,0.1018,0.0924,7.561729753429233,0.5706806282722514,0.554054054054054,11.877062439941206,11.521214936226482,10.348355255718626,10.348355255718626,122.90806152286387,87.12031377891708,35.787747743946795,False,29_9.43改品类
102900011008164,奶白菜,花叶类,44.959,6,215.326,114.02564,6.422714285714286,True,15.68,True,False,1.3251682806174143,161.35593638883972,0.05404297569935282,8.720154949208384,0.1568,0.1283,2.5362138837607597,0.9047619047619049,0.5209125475285172,4.830883588115733,10.341739740522277,8.720154949208384,8.720154949208384,42.12605342995697,26.228863912152995,15.897189517803973,False,29_9.43改品类
102900011016701,芜湖青椒(1),辣椒类,99.634,7,518.0968,335.43378,14.233428571428572,True,5.7,True,False,1.4183836428464367,109.00611782623076,0.19747845028353064,21.526359219747995,0.057,0.0924,3.366659774775679,0.5028901734104048,0.554054054054054,5.059719892726455,22.827528334833506,21.526359219747995,21.526359219747995,108.91734796213446,76.852521402436,32.06482655969846,False,29_9.43改品类
102900011022764,长线茄,茄类,29.501,7,354.012,206.06923,4.214428571428572,True,6.9,True,False,1.118428474729242,25.842539394754027,0.2368645020393744,6.1211802251713285,0.069,0.0668,6.985160842005356,0.7142857142857142,0.5808823529411762,11.974561443437752,6.574844495350514,6.1211802251713285,6.1211802251713285,73.29844871267021,45.92634631119687,27.372102401473335,False,29_9.43改品类
102900011023464,小青菜(1),花叶类,34.306,7,178.3912,97.07965,4.900857142857142,True,10.33,True,False,1.2607363814116264,161.35593638883972,0.041237534739251264,6.653921032219195,0.1033,0.1283,2.8298154841718652,0.7869415807560136,0.5209125475285172,5.056714954533917,7.420453922403473,6.653921032219195,6.653921032219195,33.646981989910564,20.9985154092012,12.648466580709364,False,29_9.43改品类
102900011030059,云南生菜(份),花叶类,226.0,7,1008.3,808.13,32.285714285714285,True,9.43,True,True,1.2491509725223835,161.35593638883972,0.27166334900806816,43.83449406172501,0.1283,0.1283,3.575796460176991,0.25698324022346375,0.5209125475285172,4.494716220892866,50.28621551190204,43.83449406172501,43.83449406172501,197.02361149386743,179.81327142315664,17.2103400707108,False,29_9.43改品类
102900011030097,云南油麦菜(份),花叶类,149.0,7,619.7,427.56,21.285714285714285,True,9.43,True,True,1.309748427672956,161.35593638883972,0.179105482310629,28.899732810606313,0.1283,0.1283,2.869530201342282,0.5734265734265735,0.5209125475285172,4.514995072042052,33.15330137731595,28.899732810606313,28.899732810606313,130.48215122321952,95.13439957641079,35.34775164680873,False,29_9.43改品类
102900011030110,菠菜(份),花叶类,49.0,5,270.0,202.61,7.0,True,9.43,True,True,1.245901639344262,161.35593638883972,0.058900460625643095,9.503938977984626,0.1283,0.1283,4.134897959183673,0.6464891041162228,0.5209125475285172,6.8080644364283245,10.90276354019115,9.503938977984626,9.503938977984626,64.70342896200209,45.08181471179855,19.621614250203542,False,29_9.43改品类
102900011031100,小米椒(份),辣椒类,150.0,7,865.4,322.35,21.428571428571427,True,9.43,True,True,1.459618208516887,109.00611782623076,0.297305814707124,32.40815266838829,0.0924,0.0924,2.149,1.7488151658767772,0.554054054054054,5.907203791469194,35.70752828160896,32.40815266838829,32.40815266838829,191.44156231721578,76.73547827717765,114.70608404003814,False,29_9.43改品类
102900011032022,小皱皮(份),辣椒类,79.0,7,204.3,120.35,11.285714285714286,True,9.43,True,True,1.2680221811460255,109.00611782623076,0.15658106241241865,17.0682937386845,0.0924,0.0924,1.5234177215189872,0.8543046357615893,0.554054054054054,2.824880543214016,18.80596489498072,17.0682937386845,17.0682937386845,48.21589088827145,28.649340191277584,19.56655069699387,False,29_9.43改品类
102900011032251,螺丝椒(份),辣椒类,79.0,7,388.9,262.94,11.285714285714286,True,9.43,True,True,1.4710796915167097,109.00611782623076,0.15658106241241865,17.0682937386845,0.0924,0.0924,3.328354430379747,0.4181818181818182,0.554054054054054,4.72021173762946,18.80596489498072,17.0682937386845,17.0682937386845,80.56596044664599,62.592916575775064,17.973043870870924,False,29_9.43改品类
102900011032848,姜蒜小米椒组合装(小份),辣椒类,49.0,7,231.4,120.48,7.0,True,9.43,True,False,1.5047770700636942,109.00611782623076,0.09711989947099385,10.586663205006843,0.0924,0.0924,2.458775510204082,1.0600858369098711,0.554054054054054,5.065288604712271,11.664459238658928,10.586663205006843,10.586663205006843,53.62450449424785,28.68028671578832,24.94421777845953,False,29_9.43改品类
102900011034026,枝江青梗散花,花菜类,25.203,4,324.1545,226.27154,3.6004285714285715,True,9.43,True,False,1.4459775346830437,21.996704347622348,0.22282440520922667,4.90140256282216,0.1551,0.1551,8.977960560250764,0.5217391304347827,0.4563106796116505,13.662113896033773,5.801162933864552,4.90140256282216,4.90140256282216,66.96352006358818,52.08261202382456,14.880908039763618,False,29_9.43改品类
102900011034330,双孢菇(盒),食用菌,70.0,7,352.1,238.18,10.0,True,0.2,True,True,1.4583333333333333,65.55278941198159,0.25237138973713713,16.543648565047683,0.002,0.0945,3.4025714285714286,0.6176470588235294,0.5384615384615385,5.504159663865546,16.576802169386454,16.543648565047683,16.543648565047683,91.05888312490258,56.40375343863522,34.65512968626736,False,29_9.43改品类
102900051000944,洪湖藕带,水生根茎类,28.232,7,593.359,508.176,4.033142857142857,True,24.05,True,False,1.1318628658441008,22.681503621663072,0.30872527256224913,7.002353387719573,0.24050000000000002,0.1365,18.0,0.4444444444444444,0.5051740357478833,26.0,9.21968846309358,7.002353387719573,7.002353387719573,182.06118808070892,165.95439233568442,16.1067957450245,False,29_9.43改品类
106949711300259,金针菇(盒),食用菌,113.0,7,212.4,164.23,16.142857142857142,True,0.45,True,True,1.5718085106382975,65.55278941198159,0.4073995291470928,26.706175540719833,0.0045000000000000005,0.0945,1.453362831858407,0.3793103448275863,0.5384615384615385,2.004638388770217,26.826896575308723,26.706175540719833,26.706175540719833,53.53622470616318,38.98921437666329,14.54701032949989,False,29_9.43改品类
106971533450003,海鲜菇(包),食用菌,62.0,7,170.4,121.11,8.857142857142858,True,0.0,True,True,1.29957805907173,65.55278941198159,0.22352894519575003,14.652945871899377,0.0,0.0945,1.9533870967741935,0.5384615384615385,0.5384615384615385,3.005210918114144,14.652945871899377,14.652945871899377,14.652945871899377,44.035192916767585,28.622875395898927,15.412317520868658,False,29_9.43改品类
