日期,星期,品类,实际,WD90,WIN7,YOY,BLEND
2023-05-21,6,茄类,38.276,24.1965,20.526714285714288,43.426,27.783524323423443
2023-05-21,6,辣椒类,117.485,145.36249999999998,79.34728571428572,45.847,103.63694796300962
2023-05-21,6,食用菌,94.76,100.2435,66.42200000000001,43.484,82.28658766698722
2023-05-22,0,花叶类,154.18,150.58174999999997,163.721,164.269,143.5831611731533
2023-05-22,0,花菜类,14.808,20.598083333333335,24.69942857142857,23.847,18.453520257833937
2023-05-22,0,水生根茎类,8.411,16.36483333333333,10.450285714285714,4.885,8.474349943922945
2023-05-22,0,茄类,25.981,16.23125,21.284142857142857,29.841,18.961189830269706
2023-05-22,0,辣椒类,90.848,94.79449999999999,80.29285714285713,40.385,68.01035319120302
2023-05-22,0,食用菌,70.154,64.34983333333334,66.00528571428572,23.398,52.27602944368023
2023-05-23,1,花叶类,150.721,161.20424999999997,161.26814285714286,92.654,151.36962046874618
2023-05-23,1,花菜类,20.181,22.032416666666666,22.84857142857143,15.361,18.367915132642274
2023-05-23,1,水生根茎类,14.637,13.493583333333333,10.584000000000001,4.437,7.138749926410068
2023-05-23,1,茄类,23.022,15.814499999999997,21.912285714285712,26.0,18.865537894301855
2023-05-23,1,辣椒类,69.361,94.14625000000001,82.03014285714286,35.072,69.0778740843093
2023-05-23,1,食用菌,49.994,66.82708333333333,67.22942857142857,4.6370000000000005,55.18559826783733
2023-05-24,2,花叶类,135.51,161.20875,154.9517142857143,122.403,145.33355989424146
2023-05-24,2,花菜类,15.923,24.28325,22.016,27.64,19.580999597113866
2023-05-24,2,水生根茎类,9.414,15.59291666666667,11.303142857142857,3.3609999999999998,8.891329140501004
2023-05-24,2,茄类,15.749,14.707333333333333,23.175285714285714,29.285,18.410907406850107
2023-05-24,2,辣椒类,62.956,96.15766666666667,80.46828571428571,32.072,69.29943097104929
2023-05-24,2,食用菌,47.818,73.71758333333334,66.15214285714286,14.041,60.10107813360572
2023-05-25,3,花叶类,114.768,140.64158333333333,152.81342857142857,84.787,125.19550326791071
2023-05-25,3,花菜类,14.565,24.408833333333334,21.445857142857143,19.562,19.30897904067031
2023-05-25,3,水生根茎类,13.962,15.391916666666669,10.80614285714286,4.619,8.452886018557182
2023-05-25,3,茄类,21.865,12.858166666666667,23.38285714285714,22.563,16.19710139474684
2023-05-25,3,辣椒类,76.118,87.17358333333334,79.78814285714284,31.823,62.54949464638846
2023-05-25,3,食用菌,50.69,60.25683333333333,65.169,18.698,48.59680233095367
2023-05-26,4,花叶类,154.12,164.72266666666664,153.11057142857143,88.361,147.10920675295935
2023-05-26,4,花菜类,24.236,27.72741666666667,20.286,25.011,20.890096209555225
2023-05-26,4,水生根茎类,20.081,22.234250000000003,11.541857142857143,4.438,13.201612773754903
2023-05-26,4,茄类,18.213,18.99616666666667,24.849999999999998,29.903,25.271002300179696
2023-05-26,4,辣椒类,90.26,112.81108333333334,82.9632857142857,39.188,84.65748221664172
2023-05-26,4,食用菌,53.736,86.93233333333335,65.30242857142858,21.185,70.57515899143915
2023-05-27,5,花叶类,272.537,212.56933333333336,154.93814285714285,86.554,192.92279402288253
2023-05-27,5,花菜类,41.279,33.574000000000005,20.869285714285716,18.568,26.24710863868105
2023-05-27,5,水生根茎类,24.97,28.598416666666665,13.03057142857143,8.858,19.411788470544618
2023-05-27,5,茄类,24.313,25.971166666666672,25.27585714285714,27.341,34.991512629952375
2023-05-27,5,辣椒类,127.658,149.75766666666667,85.61285714285715,31.927,116.91678537597683
2023-05-27,5,食用菌,91.754,115.18083333333333,64.27228571428572,19.308,92.83003577316224
2023-05-28,6,花叶类,262.277,210.08608333333333,168.46885714285713,188.829,206.92248604445496
2023-05-28,6,花菜类,36.971000000000004,36.162416666666665,22.874571428571432,35.114,31.066215805445765
2023-05-28,6,水生根茎类,22.807,23.875,15.012857142857143,8.906,18.7760547409817
2023-05-28,6,茄类,38.881,26.216083333333334,23.916999999999998,54.447,33.22046475967501
2023-05-28,6,辣椒类,131.518,142.67475,90.66942857142858,55.568,118.23049351735933
2023-05-28,6,食用菌,109.635,100.42116666666668,65.558,46.827,82.56355869830644
2023-05-29,0,花叶类,146.434,152.01958333333332,177.73042857142858,178.516,156.68594018938282
2023-05-29,0,花菜类,16.312,20.730333333333334,23.994714285714288,42.403,18.497664133225566
2023-05-29,0,水生根茎类,12.75,15.954833333333333,16.326,7.4399999999999995,13.570033845384422
2023-05-29,0,茄类,28.536,17.659166666666668,24.003428571428568,55.666,22.0679933836862
2023-05-29,0,辣椒类,61.995,94.95816666666666,92.67414285714287,62.521,80.0822367597313
2023-05-29,0,食用菌,53.849,64.77883333333334,67.683,33.517,54.64591551686103
2023-05-30,1,花叶类,156.287,164.10033333333334,176.62385714285713,92.512,167.75512760455146
2023-05-30,1,花菜类,14.652000000000001,21.454333333333334,24.20957142857143,24.336,19.40173620926037
2023-05-30,1,水生根茎类,8.852,12.96241666666667,16.945857142857143,6.684,11.498471469136089
2023-05-30,1,茄类,23.886,17.14908333333333,24.368428571428574,25.618,21.488821326320316
2023-05-30,1,辣椒类,59.897,91.8675,88.55228571428572,31.081,74.29060473056077
2023-05-30,1,食用菌,46.299,65.86975000000001,65.35371428571429,16.585,53.710672534672234
2023-05-31,2,花叶类,136.132,160.9075,177.419,87.827,165.04954566837208
2023-05-31,2,花菜类,16.723,23.611833333333333,23.419714285714292,15.854,20.736450832618324
2023-05-31,2,水生根茎类,7.86,15.065083333333334,16.11942857142857,6.611,12.763130290022346
2023-05-31,2,茄类,17.471,15.22775,24.491857142857146,18.11,19.02162158228681
2023-05-31,2,辣椒类,61.96,92.57849999999998,87.20028571428573,38.356,74.06832032068338
2023-05-31,2,食用菌,46.711,71.55933333333334,64.82585714285713,39.474,58.09954767182255
2023-06-01,3,花叶类,136.982,139.28883333333332,177.50785714285715,90.488,142.89883153368987
2023-06-01,3,花菜类,19.364,23.274083333333333,23.53400000000001,22.234,20.63811181385138
2023-06-01,3,水生根茎类,9.741,14.744166666666667,15.897428571428572,5.084,12.419851447175752
2023-06-01,3,茄类,18.475,14.049583333333333,24.73785714285714,21.105,17.627274795044087
2023-06-01,3,辣椒类,67.854,84.00816666666667,87.058,43.718,67.46047031625399
2023-06-01,3,食用菌,44.867,59.24183333333334,64.66771428571428,35.603,48.08968064469524
2023-06-02,4,花叶类,161.142,164.88749999999996,180.6812857142857,112.624,172.35294473934687
2023-06-02,4,花菜类,16.172,26.837500000000002,24.21957142857143,20.605,24.651700181112254
2023-06-02,4,水生根茎类,11.988,21.486500000000003,15.294428571428572,11.33,17.61305212786674
2023-06-02,4,茄类,22.501,19.35525,24.25357142857143,34.716,23.74744432735736
2023-06-02,4,辣椒类,72.847,109.59791666666666,85.87742857142858,47.188,87.36199517158119
2023-06-02,4,食用菌,68.385,83.87816666666667,63.835857142857144,36.405,67.6418565353366
2023-06-03,5,花叶类,222.081,221.62091666666666,181.68442857142855,185.595,232.98274582248112
2023-06-03,5,花菜类,33.243,34.19983333333334,23.067571428571426,29.489,30.143709511170076
2023-06-03,5,水生根茎类,29.041,27.842749999999995,14.138285714285715,14.235,21.37888813344012
2023-06-03,5,茄类,39.399,26.944999999999997,24.866142857142854,59.95,33.707406280426966
2023-06-03,5,辣椒类,123.664,148.53741666666664,83.38985714285714,69.903,115.80101426424876
2023-06-03,5,食用菌,94.541,114.05616666666664,65.92857142857143,61.149,95.4877038683268
2023-06-04,6,花叶类,215.285,217.06825,174.47642857142858,113.331,218.53096409740675
2023-06-04,6,花菜类,25.117,35.268416666666674,21.91957142857143,13.898,29.72093422622888
2023-06-04,6,水生根茎类,21.047,23.160083333333336,14.719857142857142,5.135,18.541076096099765
2023-06-04,6,茄类,34.741,28.14441666666667,27.021285714285714,39.752,37.75994626654373
2023-06-04,6,辣椒类,123.69800000000001,142.60591666666667,82.81928571428571,38.876,110.5157187755936
2023-06-04,6,食用菌,95.926,102.53183333333334,66.32671428571429,27.698,86.2334109115016
2023-06-05,0,花叶类,145.142,155.30425,167.76328571428573,102.505,149.29871653741858
2023-06-05,0,花菜类,22.57,20.159166666666668,20.226142857142857,21.97,15.662759728633173
2023-06-05,0,水生根茎类,12.58,15.483083333333333,14.468428571428571,10.109,12.164066706150537
2023-06-05,0,茄类,19.989,19.194083333333335,26.429857142857145,42.328,24.850507547362003
2023-06-05,0,辣椒类,74.896,92.07366666666665,81.70214285714285,41.001,70.19439804032945
2023-06-05,0,食用菌,49.192,64.68466666666667,64.3682857142857,41.369,52.49323738721512
2023-06-06,1,花叶类,152.439,166.67016666666666,167.57871428571428,104.547,159.84841543352633
2023-06-06,1,花菜类,21.351,20.0745,21.12014285714286,23.309,16.346648728636158
2023-06-06,1,水生根茎类,14.408,12.071583333333335,14.444142857142856,5.253,9.50788773560883
2023-06-06,1,茄类,19.081,18.433833333333332,25.208857142857145,37.312,22.62180546500868
2023-06-06,1,辣椒类,84.745,88.48916666666666,83.54514285714285,40.803,69.16660287434343
2023-06-06,1,食用菌,56.608,63.73158333333333,63.702999999999996,26.543,51.348982693854886
2023-06-07,2,花叶类,135.735,162.26791666666668,167.029,105.767,154.79463172496006
2023-06-07,2,花菜类,11.835,23.157083333333336,22.07714285714286,20.909,19.718239202074074
2023-06-07,2,水生根茎类,14.142,14.227916666666667,15.237857142857141,6.311999999999999,11.847170758339024
2023-06-07,2,茄类,17.873,15.897499999999999,24.52242857142857,23.212,18.879499779536463
2023-06-07,2,辣椒类,66.121,88.98416666666667,87.09485714285714,38.975,72.66243677954553
2023-06-07,2,食用菌,44.446,70.00108333333334,65.17571428571429,28.139,57.77571771361131
2023-06-08,3,花叶类,119.287,140.59266666666667,166.97228571428573,113.862,133.94970607054034
2023-06-08,3,花菜类,15.446,23.033999999999995,21.378857142857147,17.046,19.0781848327983
2023-06-08,3,水生根茎类,9.254,13.698916666666667,16.13528571428571,6.7250000000000005,12.138488125471145
2023-06-08,3,茄类,24.509,14.94325,24.57985714285714,27.37,17.691456836178325
2023-06-08,3,辣椒类,76.363,80.84133333333334,87.6892857142857,40.958999999999996,66.73999211437291
2023-06-08,3,食用菌,49.993,59.240083333333324,64.85214285714287,28.048,48.65436294164723
2023-06-09,4,花叶类,140.024,167.32208333333332,164.44442857142855,281.247,157.1286237533274
2023-06-09,4,花菜类,13.684,27.14991666666667,20.819142857142857,21.532,21.87004962770241
2023-06-09,4,水生根茎类,15.815999999999999,20.6845,16.065714285714286,5.2410000000000005,18.38798082927685
2023-06-09,4,茄类,21.798,20.061666666666667,25.441857142857145,35.271,24.446959128510372
2023-06-09,4,辣椒类,74.296,103.14683333333335,88.90485714285715,41.651,87.00771487071958
2023-06-09,4,食用菌,55.465,83.62416666666667,65.58442857142856,27.768,69.6669108919034
2023-06-10,5,花叶类,240.235,221.56416666666667,161.4275714285714,115.093,205.32701565513358
2023-06-10,5,花菜类,26.766,35.65325000000001,20.463714285714286,13.058,28.255151197651447
2023-06-10,5,水生根茎类,19.118,27.055333333333337,16.612571428571428,9.447000000000001,25.221769456712742
2023-06-10,5,茄类,38.116,28.544,25.34142857142857,38.776,34.61691081159425
2023-06-10,5,辣椒类,146.968,143.87133333333333,89.11185714285716,37.531,123.0090391090867
2023-06-10,5,食用菌,98.844,112.20341666666666,63.73871428571427,27.152,91.63845839589918
2023-06-11,6,花叶类,213.908,218.67774999999997,164.021,195.647,205.32812338065656
2023-06-11,6,花菜类,25.472,35.7335,19.538428571428568,34.691,26.954433708353474
2023-06-11,6,水生根茎类,21.247,22.137833333333333,15.195000000000002,9.209,19.04508097177453
2023-06-11,6,茄类,43.303,29.516999999999996,25.15814285714286,48.32,35.16690217656849
2023-06-11,6,辣椒类,119.69,139.80066666666667,92.441,61.054,124.13166754732589
2023-06-11,6,食用菌,79.626,101.41966666666667,64.35342857142857,36.533,83.75437871701509
2023-06-12,0,花叶类,127.399,156.14158333333333,163.8242857142857,166.51500000000001,145.70334785037235
2023-06-12,0,花菜类,17.143,21.157,19.589142857142857,29.698,15.899079773395629
2023-06-12,0,水生根茎类,10.351,14.996583333333334,15.223571428571427,10.588000000000001,12.90279120902928
2023-06-12,0,茄类,23.087,19.844166666666666,26.381285714285713,49.505,24.392668142958538
2023-06-12,0,辣椒类,67.12,90.48441666666666,91.86842857142857,67.529,79.62659803486846
2023-06-12,0,食用菌,36.153999999999996,64.15675,62.02485714285714,49.293,50.88995241849274
2023-06-13,1,花叶类,140.865,167.70041666666665,161.28957142857143,116.051,154.19194279289158
2023-06-13,1,花菜类,10.189,21.09741666666667,18.81385714285714,23.638,15.174654816509866
2023-06-13,1,水生根茎类,12.054,12.471249999999998,14.905142857142854,3.944,10.500728508697517
2023-06-13,1,茄类,17.659,19.044,26.823857142857143,33.306,23.66302942684868
2023-06-13,1,辣椒类,84.891,86.879,90.75757142857142,29.923,75.82753479458279
2023-06-13,1,食用菌,54.24,64.54599999999999,60.16228571428571,35.014,49.73672884189832
2023-06-14,2,花叶类,115.605,159.26175,159.63614285714286,110.671,145.2165153083693
2023-06-14,2,花菜类,9.175,23.336416666666665,17.219285714285714,23.587,15.359167036200768
2023-06-14,2,水生根茎类,7.284,13.932833333333335,14.568857142857143,14.604000000000001,11.507351348680986
2023-06-14,2,茄类,28.361,16.717166666666667,26.620714285714282,29.762,20.512936607278668
2023-06-14,2,辣椒类,82.127,85.6975,90.77842857142856,29.213,74.97911962178975
2023-06-14,2,食用菌,43.778,66.88108333333334,59.824000000000005,16.266,51.448692480371975
2023-06-15,3,花叶类,118.42,134.624,156.76042857142858,105.84,121.11915013432677
2023-06-15,3,花菜类,9.804,21.68916666666667,16.83928571428571,18.931,14.094116270927326
2023-06-15,3,水生根茎类,16.733,12.31,13.589142857142859,5.184,9.595973925814771
2023-06-15,3,茄类,15.908,15.994666666666665,28.118999999999996,33.776,20.557615596984444
2023-06-15,3,辣椒类,63.624,78.68716666666667,93.06499999999998,39.656,70.73184500630238
2023-06-15,3,食用菌,34.886,55.91658333333334,59.728571428571435,26.243,43.230285136987526
2023-06-16,4,花叶类,172.11,159.10908333333336,156.63657142857144,109.346,144.13937254285773
2023-06-16,4,花菜类,22.692,24.282500000000002,16.033285714285714,18.079,15.274829957253832
2023-06-16,4,水生根茎类,15.49,18.16375,14.65757142857143,5.3469999999999995,15.563336450952967
2023-06-16,4,茄类,24.133,20.496833333333335,26.89028571428571,35.463,25.20154842659789
2023-06-16,4,辣椒类,86.159,96.14816666666667,91.24514285714285,49.711999999999996,85.60710486475675
2023-06-16,4,食用菌,58.503,76.85241666666667,57.57042857142858,32.228,58.120639315385134
2023-06-17,5,花叶类,244.334,217.4941666666667,161.2202857142857,118.682,204.33296212294405
2023-06-17,5,花菜类,26.791,32.949000000000005,17.320142857142855,27.301,22.7522740966991
2023-06-17,5,水生根茎类,22.626,24.237166666666667,14.611,6.5489999999999995,21.21731475576373
2023-06-17,5,茄类,46.628,29.257,27.22385714285714,36.326,36.519393977878366
2023-06-17,5,辣椒类,169.193,140.5703333333333,92.93985714285715,47.1,128.88701746183503
2023-06-17,5,食用菌,93.35,108.13316666666667,58.00442857142857,36.568,83.48027763612014
2023-06-18,6,花叶类,253.447,215.88958333333332,161.80585714285715,191.228,203.60213382170411
2023-06-18,6,花菜类,23.098,33.739583333333336,17.323714285714285,29.834,23.538740106288497
2023-06-18,6,水生根茎类,23.373,20.42775,15.112142857142857,18.483999999999998,18.734625432397625
2023-06-18,6,茄类,54.553,30.931583333333332,28.439857142857143,47.584,39.92136097562188
2023-06-18,6,辣椒类,149.877,135.32991666666666,96.11485714285716,79.94,128.37937417657184
2023-06-18,6,食用菌,72.039,97.62858333333332,57.219571428571435,50.206,74.70171591163755
2023-06-19,0,花叶类,128.701,150.4529166666667,167.45428571428576,187.623,146.2955493899082
2023-06-19,0,花菜类,12.363,19.45508333333333,16.98457142857143,31.956,13.394018988606177
2023-06-19,0,水生根茎类,11.51,13.943333333333333,15.415857142857144,15.541,13.041290560607624
2023-06-19,0,茄类,21.207,20.982166666666664,30.047,40.858,27.974146408141113
2023-06-19,0,辣椒类,77.049,86.13725,100.42728571428572,79.311,85.09403647871497
2023-06-19,0,食用菌,43.293,61.002,56.13571428571428,49.153,45.80570643063669
2023-06-20,1,花叶类,126.228,163.34550000000002,167.6402857142857,123.54,159.67198711742927
2023-06-20,1,花菜类,13.919,18.96291666666667,16.301714285714286,26.02,12.663997961282181
2023-06-20,1,水生根茎类,11.657,12.467583333333332,15.581428571428573,8.896,11.790928898270508
2023-06-20,1,茄类,21.592,19.623749999999998,29.77842857142857,27.416,25.795603842536703
2023-06-20,1,辣椒类,66.666,84.39491666666667,101.8457142857143,46.065,84.89973577672095
2023-06-20,1,食用菌,39.223,62.32575,57.15557142857142,35.656,47.91764643658679
2023-06-21,2,花叶类,126.263,154.66858333333334,165.54928571428573,110.973,149.73604803942987
2023-06-21,2,花菜类,16.697,21.820333333333334,16.83457142857143,22.014,15.141283935318619
2023-06-21,2,水生根茎类,27.178,13.064083333333334,15.524714285714285,6.063,12.360533213021114
2023-06-21,2,茄类,24.123,18.069499999999998,30.340285714285717,27.152,24.088929600337117
2023-06-21,2,辣椒类,91.365,82.11749999999999,99.24214285714285,32.467,81.01635102434362
2023-06-21,2,食用菌,63.364,63.09666666666667,55.010285714285715,29.804,47.04086545051714
2023-06-22,3,花叶类,171.919,129.52166666666668,167.07185714285714,108.759,126.98480380838221
2023-06-22,3,花菜类,17.912,20.04883333333333,17.909142857142857,23.449,14.887261345846712
2023-06-22,3,水生根茎类,38.77,11.583166666666665,18.366714285714288,13.806000000000001,12.950514003705745
2023-06-22,3,茄类,33.866,16.41175,29.734857142857134,22.451,21.304848227188025
2023-06-22,3,辣椒类,114.288,74.98358333333334,100.56185714285714,35.161,75.10040188953444
2023-06-22,3,食用菌,77.476,52.925000000000004,57.80828571428572,28.097,41.51084136841747
2023-06-23,4,花叶类,178.718,156.55825000000002,174.71457142857145,84.617,160.83634062012973
2023-06-23,4,花菜类,9.279,23.398416666666666,19.06742857142857,14.583,18.630281803605648
2023-06-23,4,水生根茎类,18.677,17.581333333333333,21.514857142857146,5.402,22.77504705033341
2023-06-23,4,茄类,25.398,20.974416666666666,32.300285714285714,17.152,29.35677416398344
2023-06-23,4,辣椒类,88.349,90.55625000000002,107.79957142857143,29.211000000000002,97.6462106054918
2023-06-23,4,食用菌,55.417,72.92883333333334,63.89257142857143,28.488,63.4898829889541
2023-06-24,5,花叶类,161.495,216.69674999999998,175.65857142857143,104.325,224.9258652860906
2023-06-24,5,花菜类,11.548,32.81,17.151285714285713,17.64,23.709689940833155
2023-06-24,5,水生根茎类,16.054,22.724666666666664,21.970142857142857,25.878,30.511816359346245
2023-06-24,5,茄类,28.369,31.278999999999996,32.481,22.836,43.960273129151126
2023-06-24,5,辣椒类,94.187,139.068,108.11242857142858,33.789,152.06230090266897
2023-06-24,5,食用菌,54.18,106.56258333333334,63.45171428571429,29.265,92.92924857875202
2023-06-25,6,花叶类,108.895,215.00658333333334,163.82442857142857,155.786,209.54727901049938
2023-06-25,6,花菜类,10.681,31.608166666666673,14.973714285714285,22.426,20.293949492473875
2023-06-25,6,水生根茎类,16.5,19.871583333333334,21.031285714285712,40.332,25.785898298847535
2023-06-25,6,茄类,23.315,33.79908333333333,29.87257142857143,28.57,43.51525180814356
2023-06-25,6,辣椒类,69.658,132.86483333333334,97.39728571428573,39.414,132.14700026497079
2023-06-25,6,食用菌,35.271,93.61325000000001,57.856,47.569,75.19557369012288
2023-06-26,0,花叶类,80.524,148.73125000000002,143.17414285714284,163.919,127.02279210644426
2023-06-26,0,花菜类,8.083,18.780416666666664,13.199857142857143,36.32,10.679233068158156
2023-06-26,0,水生根茎类,10.384,13.616166666666667,20.04942857142857,31.364,16.831551729453007
2023-06-26,0,茄类,21.224,21.731416666666664,25.41,33.783,23.673065585210516
2023-06-26,0,辣椒类,72.185,83.79041666666666,85.93742857142857,43.418,73.82995311860172
2023-06-26,0,食用菌,39.582,58.395250000000004,52.60342857142858,54.309,42.90809944185466
2023-06-27,1,花叶类,127.278,161.6999166666667,136.29171428571428,105.20700000000001,132.03289590765684
2023-06-27,1,花菜类,14.272,18.579583333333332,12.58842857142857,21.772000000000002,10.126233706460674
2023-06-27,1,水生根茎类,16.454,12.204333333333336,19.88857142857143,12.659,15.010858857566536
2023-06-27,1,茄类,8.415,20.132666666666665,25.41242857142857,21.427,21.873770325682568
2023-06-27,1,辣椒类,67.12,82.25091666666667,85.24257142857144,28.076999999999998,72.05335331353452
2023-06-27,1,食用菌,38.708,58.947999999999986,52.07328571428571,26.887,43.14675623495733
2023-06-28,2,花叶类,130.182,154.31758333333335,136.44171428571428,133.899,126.17052606541844
2023-06-28,2,花菜类,16.069,21.006750000000004,12.638857142857143,23.307,11.562745114087747
2023-06-28,2,水生根茎类,14.946,13.408166666666666,20.573857142857143,19.501,17.137425174420947
2023-06-28,2,茄类,15.651,19.36583333333333,23.529999999999998,13.137,19.48344055846382
2023-06-28,2,辣椒类,68.534,81.29483333333333,85.30742857142857,28.268,71.54872330416923
2023-06-28,2,食用菌,53.742,61.201000000000015,51.99971428571429,39.702,45.06618832035959
2023-06-29,3,花叶类,135.09,128.86533333333335,137.00157142857145,156.09,106.1436367865541
2023-06-29,3,花菜类,24.367,19.381083333333336,12.549142857142856,40.424,10.642964602535192
2023-06-29,3,水生根茎类,22.945,13.717833333333337,18.826428571428572,16.118,16.024225266823517
2023-06-29,3,茄类,11.511,18.01275,22.319714285714287,26.758,17.181874005776116
2023-06-29,3,辣椒类,89.113,77.32325000000002,82.04585714285714,21.954,65.58429154524059
2023-06-29,3,食用菌,48.314,54.09166666666667,50.62514285714286,39.934,38.8377125980254
2023-06-30,4,花叶类,130.464,154.04375000000002,131.7402857142857,127.274,122.61438342376822
2023-06-30,4,花菜类,28.087,21.288,13.471285714285713,47.528,12.611927342970564
2023-06-30,4,水生根茎类,19.419,17.291,16.565714285714282,10.625,17.763117254663246
2023-06-30,4,茄类,24.53,21.32975,19.12614285714286,21.969,17.514756350450806
2023-06-30,4,辣椒类,82.286,86.40166666666666,78.44942857142857,29.259,70.46944363545774
2023-06-30,4,食用菌,39.572,68.81816666666667,46.45914285714286,38.627,45.75205685128971
