日期,品类,净销量_kg,加权均售价,加权均批发价,加成率,星期
2023-05-23,茄类,23.021999999999995,7.0,3.47,1.0172910662824206,1
2023-05-23,辣椒类,69.36100000000002,7.388347918859298,3.796046769798589,0.9463268939785244,1
2023-05-23,食用菌,49.994,6.491715005800696,3.784014081689803,0.7155631204474092,1
2023-05-24,花叶类,135.51000000000002,4.843214522913438,3.04976201018375,0.5880631035277506,2
2023-05-24,花菜类,15.922999999999998,11.228788544872199,8.494110406330465,0.3219499167921859,2
2023-05-24,水生根茎类,9.414,14.625663904822606,9.469327597195667,0.5445303538927075,2
2023-05-24,茄类,15.749000000000002,7.000000000000001,3.27,1.140672782874618,2
2023-05-24,辣椒类,62.956,7.418520871719931,4.506934366859395,0.6460237198638066,2
2023-05-24,食用菌,47.818000000000005,6.207562005939185,3.749580492701493,0.6555350706624701,2
2023-05-25,花叶类,114.768,5.202422277986896,3.3300385996096478,0.5622708633457678,3
2023-05-25,花菜类,14.565000000000001,9.024812907655338,7.974479917610711,0.13171178570844344,3
2023-05-25,水生根茎类,13.962,15.245867354247244,9.972905027932962,0.5287288218974632,3
2023-05-25,茄类,21.865,7.559249942831008,3.855001600731763,0.9608941125721189,3
2023-05-25,辣椒类,76.118,6.846380619564361,4.106606847263459,0.6671624224575137,3
2023-05-25,食用菌,50.69,5.422371276385875,3.3444466364174397,0.6213059635462749,3
2023-05-26,花叶类,154.12,5.081088762003633,3.2864714508175448,0.5460620419324372,4
2023-05-26,花菜类,24.235999999999997,10.436144578313256,8.436506024096385,0.23702212130300085,4
2023-05-26,水生根茎类,20.081,14.787988645983766,9.50942034759225,0.5550883340358416,4
2023-05-26,茄类,18.213,8.346895074946467,4.1927579201669145,0.9907886965756838,4
2023-05-26,辣椒类,90.26,7.321535563926436,3.8039957899401733,0.9246960218222493,4
2023-05-26,食用菌,53.736,7.54694804228078,4.704672100640167,0.6041390092316664,4
2023-05-27,花叶类,272.53700000000003,4.992772357514759,3.345102206305932,0.49256197556617676,5
2023-05-27,花菜类,41.27899999999999,10.402572736742657,8.496037936965529,0.2244028115131125,5
2023-05-27,水生根茎类,24.969999999999995,13.624509411293555,9.49482579094914,0.4349404308482417,5
2023-05-27,茄类,24.313,7.0,3.32,1.108433734939759,5
2023-05-27,辣椒类,127.65799999999999,6.757633677482024,3.7892886462266375,0.7833515227749291,5
2023-05-27,食用菌,91.754,5.860191381302178,3.43974104671186,0.7036722537308705,5
2023-05-28,花叶类,262.277,5.159050164520718,3.4420324313607367,0.49883833676755723,6
2023-05-28,花菜类,36.971000000000004,10.792339942116794,8.598935381785724,0.2550786187993856,6
2023-05-28,水生根茎类,22.807,13.000903231464024,8.544582803525234,0.5215375086657535,6
2023-05-28,茄类,38.880999999999986,6.000000000000003,3.776294591188499,0.5888590932498318,6
2023-05-28,辣椒类,131.518,6.762996700071474,3.8483872169588955,0.7573586852873359,6
2023-05-28,食用菌,109.635,5.4101336252109276,3.1758562502850367,0.7035196806295505,6
2023-05-29,花叶类,146.434,5.095645819959844,3.398179247988855,0.49952237598284466,0
2023-05-29,花菜类,16.311999999999998,13.136598822952429,8.9775404610103,0.4632736972899239,0
2023-05-29,水生根茎类,12.75,13.31827450980392,9.431654901960785,0.4120824657224397,0
2023-05-29,茄类,28.536,7.561185870479394,4.839761354079059,0.5623055182476422,0
2023-05-29,辣椒类,61.99499999999999,6.965142350189532,4.233217033631745,0.6453544183663137,0
2023-05-29,食用菌,53.849000000000004,4.900295270107151,2.914538802948987,0.6813278537067122,0
2023-05-30,花叶类,156.287,4.9362007076724215,3.3404122543781627,0.47772200907319573,1
2023-05-30,花菜类,14.652,13.78125853125853,9.818139503139504,0.4036527518122712,1
2023-05-30,水生根茎类,8.852,14.124853140533212,10.058111161319475,0.40432462059608415,1
2023-05-30,茄类,23.885999999999992,8.794247676463202,5.407316001004774,0.6263609662962323,1
2023-05-30,辣椒类,59.897000000000006,6.668794764345458,3.7412474748317943,0.7825056506440504,1
2023-05-30,食用菌,46.299,5.850579926132315,3.4472666796259097,0.6971648757870996,1
2023-05-31,花叶类,136.132,5.309963858607822,3.4959543678194693,0.5188882061752437,2
2023-05-31,花菜类,16.723000000000003,13.65807570412007,9.847629013932908,0.3869405198749828,2
2023-05-31,水生根茎类,7.859999999999999,15.469414758269718,11.303007633587788,0.36861048490324994,2
2023-05-31,茄类,17.471000000000004,6.6513422242573395,3.8719798523267124,0.7178142650356198,2
2023-05-31,辣椒类,61.96000000000001,7.200468043899289,3.8439410910264677,0.8731993736086394,2
2023-05-31,食用菌,46.711,5.39410417246473,3.1548243454432576,0.7097954059647813,2
2023-06-01,花叶类,136.982,5.1611919814282174,3.5237847308405486,0.4646728945320927,3
2023-06-01,花菜类,19.364,13.69040487502582,9.921799215038215,0.37983087324279113,3
2023-06-01,水生根茎类,9.741,15.45291037881121,11.135804332204087,0.3876779725845494,3
2023-06-01,茄类,18.475,9.00558592692828,5.759975101488498,0.5634765373553521,3
2023-06-01,辣椒类,67.854,7.268031361452532,3.684561853391105,0.9725632654974601,3
2023-06-01,食用菌,44.867000000000004,5.3827534713709415,3.0876813693806135,0.743299527195294,3
2023-06-02,花叶类,161.142,5.298345558575665,3.4422916433952664,0.5391913607150672,4
2023-06-02,花菜类,16.171999999999997,13.791305960920111,10.18113282216176,0.3545944446279998,4
2023-06-02,水生根茎类,11.988,16.100934267600934,11.475534701368035,0.40306614781806116,4
2023-06-02,茄类,22.501,8.905586418381406,5.78135371761255,0.5403981235832477,4
2023-06-02,辣椒类,72.84700000000001,6.98530618968523,3.8948459099207917,0.7934743379430094,4
2023-06-02,食用菌,68.385,5.144046208963955,3.0161257585727856,0.7055144979757375,4
2023-06-03,花叶类,222.08100000000002,5.393065593184469,3.4208122261697307,0.5765453455546906,5
2023-06-03,花菜类,33.242999999999995,13.751707126312308,9.884804620521614,0.3911966552948055,5
2023-06-03,水生根茎类,29.041,14.269226266313144,9.89400571605661,0.44220921998823526,5
2023-06-03,茄类,39.39900000000001,8.487352470874892,5.166982156907534,0.642613079189462,5
2023-06-03,辣椒类,123.664,6.536456850821582,3.7460557640056926,0.7448904294558839,5
2023-06-03,食用菌,94.541,5.3361398758210745,3.190803249383866,0.6723500193412009,5
2023-06-04,花叶类,215.28500000000003,5.298163829342498,3.4907307058085797,0.5177807387222245,6
2023-06-04,花菜类,25.117,13.813472946609865,9.644302265397938,0.4322936555161879,6
2023-06-04,水生根茎类,21.047000000000004,11.880667078443484,7.920678481493797,0.49995573058570275,6
2023-06-04,茄类,34.741,8.788451685328575,5.400621743760975,0.6273036887801601,6
2023-06-04,辣椒类,123.698,6.3255444712121465,3.670409707513461,0.7233892059144048,6
2023-06-04,食用菌,95.926,5.010362154160499,2.9955966057169063,0.6725757215102128,6
2023-06-05,花叶类,145.14200000000002,5.4253462126744845,3.550058907828195,0.5282411795227155,0
2023-06-05,花菜类,22.57,13.677270713336288,9.321360212671687,0.46730417034448135,0
2023-06-05,水生根茎类,12.58,12.641653418124006,9.172693958664546,0.3781832769186281,0
2023-06-05,茄类,19.988999999999997,8.005593076191907,5.024786632647957,0.5932205009813776,0
2023-06-05,辣椒类,74.896,5.862188901944031,3.7017426831873532,0.5836294966068373,0
2023-06-05,食用菌,49.192,5.562042608554238,3.2835664335664343,0.693902870883305,0
2023-06-06,花叶类,152.439,5.480163212826115,3.5885707069713133,0.5271158520522146,1
2023-06-06,花菜类,21.351,13.947309259519466,9.890941407896586,0.41010938032495237,1
2023-06-06,水生根茎类,14.407999999999998,12.886785119378125,9.247508328706274,0.3935413368998809,1
2023-06-06,茄类,19.081000000000003,8.24282794402809,5.076067816152193,0.623860878650828,1
2023-06-06,辣椒类,84.74500000000002,5.777131394182548,3.650563219068971,0.5825315293830003,1
2023-06-06,食用菌,56.608000000000004,4.771269078575466,2.885521481062747,0.6535205542182247,1
2023-06-07,花叶类,135.735,5.303569455188418,3.4920898073451947,0.5187379900806078,2
2023-06-07,花菜类,11.835000000000004,15.199999999999994,9.94,0.5291750503018103,2
2023-06-07,水生根茎类,14.142000000000001,15.18820534577853,11.32137462876538,0.34155134370240653,2
2023-06-07,茄类,17.873,9.545258210708887,5.255888211268393,0.8161075401573942,2
2023-06-07,辣椒类,66.12100000000001,7.237458598629785,4.0417080806400385,0.7906930570511843,2
2023-06-07,食用菌,44.446,5.397651082212123,3.254961076362328,0.6582843713278496,2
2023-06-08,花叶类,119.287,5.240275973073343,3.5538470244033293,0.47453616801447884,3
2023-06-08,花菜类,15.445999999999998,15.021105787906258,10.070950407872589,0.49152812590200723,3
2023-06-08,水生根茎类,9.254000000000001,14.717224983790793,10.7875189107413,0.36428265902149415,3
2023-06-08,茄类,24.508999999999997,9.33379574850055,5.639657676771799,0.655028777179844,3
2023-06-08,辣椒类,76.363,6.79755378913872,3.8565157209643415,0.7626153452938491,3
2023-06-08,食用菌,49.993,4.933330666293281,3.051127157802093,0.6168879273609331,3
2023-06-09,花叶类,140.024,5.153707935782438,3.5252056790264525,0.46195950109944367,4
2023-06-09,花菜类,13.684000000000001,14.868167202572346,10.552408652440805,0.40898326555362247,4
2023-06-09,水生根茎类,15.815999999999999,11.840819423368742,9.128421219018714,0.29713771300330133,4
2023-06-09,茄类,21.798,8.712267180475273,5.580197724561886,0.5612828810934818,4
2023-06-09,辣椒类,74.29600000000002,6.149479110584687,3.763961451491331,0.6337784511975227,4
2023-06-09,食用菌,55.465,4.194176507707563,2.8837104480302895,0.454437462877864,4
2023-06-10,花叶类,240.23499999999999,5.364342414718921,3.6207210439777713,0.48156744183351524,5
2023-06-10,花菜类,26.766000000000002,14.572001793319878,10.451711126055445,0.3942216367799157,5
2023-06-10,水生根茎类,19.118,11.6434721205147,8.772532691704154,0.32726460301772176,5
2023-06-10,茄类,38.115999999999985,8.069682023297306,5.401542659250708,0.49395876925587706,5
2023-06-10,辣椒类,146.968,5.610781938925482,3.53086025529367,0.5890693862815649,5
2023-06-10,食用菌,98.844,4.275100157824451,3.1183201812957795,0.37096254049447425,5
2023-06-11,花叶类,213.90799999999996,5.367939488004189,3.678920376984499,0.4591072754893729,6
2023-06-11,花菜类,25.47200000000001,14.359461369346727,10.011396435301508,0.4343115330757822,6
2023-06-11,水生根茎类,21.247,14.322469054454745,11.154659010683863,0.2839898593705798,6
2023-06-11,茄类,43.30299999999999,8.33591206151999,5.500076899983835,0.5155991839940437,6
2023-06-11,辣椒类,119.69000000000003,5.975363856629624,3.727349151975938,0.6031135300168945,6
2023-06-11,食用菌,79.626,4.773214779092255,3.400592771205385,0.40364198251245653,6
2023-06-12,花叶类,127.39899999999999,5.0700366564886705,3.5062484006938823,0.4460004189906558,0
2023-06-12,花菜类,17.143,13.529440587995099,9.228395263372805,0.46606643970842904,0
2023-06-12,水生根茎类,10.351,13.80801854893247,9.799049367210896,0.40911817376246634,0
2023-06-12,茄类,23.086999999999996,7.5904361762030605,5.369836271494781,0.413532143707268,0
2023-06-12,辣椒类,67.12,6.187514898688915,3.7000458879618594,0.6722805840922307,0
2023-06-12,食用菌,36.153999999999996,5.133263262709521,3.824816064612491,0.3420941493639105,0
2023-06-13,花叶类,140.865,5.506983281865615,3.6996455471550784,0.4885164569617562,1
2023-06-13,花菜类,10.189000000000004,15.199999999999996,10.36,0.46718146718146686,1
2023-06-13,水生根茎类,12.054000000000002,14.824556163928982,10.991679110668658,0.3487071460756243,1
2023-06-13,茄类,17.659,7.4151424202956,5.300025482756668,0.3990767486723119,1
2023-06-13,辣椒类,84.89099999999999,5.367914148731903,3.1869603373738093,0.6843366658134479,1
2023-06-13,食用菌,54.24,4.9461651917404135,3.6425884955752212,0.3578709749258507,1
2023-06-14,花叶类,115.60500000000002,5.501170364603606,3.533207214220837,0.5569905842096938,2
2023-06-14,花菜类,9.174999999999999,15.13358038147139,10.333734059945506,0.46448324426409665,2
2023-06-14,水生根茎类,7.284,14.730477759472818,10.711120263591434,0.3752508978490075,2
2023-06-14,茄类,28.360999999999994,6.839166460985158,4.542230527837524,0.5056845792107265,2
2023-06-14,辣椒类,82.127,5.636728481498167,3.4595433901153094,0.6293272972391569,2
2023-06-14,食用菌,43.778,5.160491571108776,3.738105897939604,0.3805097319348744,2
2023-06-15,花叶类,118.42,5.012643134605641,3.298428390474582,0.5197065211667111,3
2023-06-15,花菜类,9.804,14.595389636882905,10.280496736026112,0.4197163825494971,3
2023-06-15,水生根茎类,16.733,11.802713201458197,8.972440088447978,0.3154407368686915,3
2023-06-15,茄类,15.908000000000001,8.452476741262256,5.369283379431732,0.5742280941328971,3
2023-06-15,辣椒类,63.624,6.161833584810762,3.9643698918647043,0.5543033957188203,3
2023-06-15,食用菌,34.885999999999996,5.907584704465976,4.286292495556957,0.3782504835098404,3
2023-06-16,花叶类,172.10999999999999,5.229246412178259,3.312597118122132,0.5785941440239648,4
2023-06-16,花菜类,22.692,13.676626123744052,9.13961572360303,0.49641150540106466,4
2023-06-16,水生根茎类,15.49,16.480606843124598,9.60534086507424,0.71577532485592,4
2023-06-16,茄类,24.133,8.115576181991464,4.938321385654499,0.6433876105282826,4
2023-06-16,辣椒类,86.159,5.754245058554532,3.609340057335856,0.5942651474081064,4
2023-06-16,食用菌,58.503,4.623113344614806,3.3437054510025126,0.3826317575995518,4
2023-06-17,花叶类,244.33400000000003,5.296606284839605,3.253429322157374,0.6280071765405326,5
2023-06-17,花菜类,26.791000000000004,15.199999999999996,9.869999999999997,0.5400202634245187,5
2023-06-17,水生根茎类,22.626,13.82582869265447,10.198069035622735,0.3557300548132845,5
2023-06-17,茄类,46.627999999999986,7.174496010980529,4.581804066226303,0.565867048716825,5
2023-06-17,辣椒类,169.193,5.218598878204181,3.2884473943957486,0.5869491745855028,5
2023-06-17,食用菌,93.35,5.679700053561865,3.7833958221746116,0.5012175094852486,5
2023-06-18,花叶类,253.44700000000003,5.135101224319088,3.2701833913993843,0.5702792809187573,6
2023-06-18,花菜类,23.097999999999995,15.076249025889695,9.780406095765867,0.5414747484172976,6
2023-06-18,水生根茎类,23.373,15.337059855388695,10.712936294014462,0.4316392289159627,6
2023-06-18,茄类,54.553000000000004,6.894469598372226,4.445943027881143,0.5507327815799761,6
2023-06-18,辣椒类,149.87699999999998,5.240852165442331,3.2830562394496825,0.5963333501471852,6
2023-06-18,食用菌,72.039,6.333180638265384,4.2014519912825,0.5073790326310905,6
2023-06-19,花叶类,128.701,4.898732721579474,3.220687407246253,0.5210208573976388,0
2023-06-19,花菜类,12.362999999999998,15.200000000000005,9.56,0.5899581589958163,0
2023-06-19,水生根茎类,11.509999999999998,17.372649869678543,13.544913987836663,0.2825958057230329,0
2023-06-19,茄类,21.207,7.651247229688311,4.820419201207148,0.5872576450969774,0
2023-06-19,辣椒类,77.04899999999999,5.405077288478761,3.4112453114251964,0.5844880080525651,0
2023-06-19,食用菌,43.293,5.93703370059825,4.007825745501582,0.48136023809468964,0
2023-06-20,花叶类,126.22799999999998,4.912282536362772,3.411825268561651,0.43978139256635507,1
2023-06-20,花菜类,13.918999999999999,15.052661829154392,9.434378906530641,0.5955116895649248,1
2023-06-20,水生根茎类,11.657000000000002,19.033164622115464,13.217489920219611,0.4399984215610602,1
2023-06-20,茄类,21.591999999999995,7.131530196369027,4.376985920711375,0.6293244542148234,1
2023-06-20,辣椒类,66.666,5.8959169591695915,3.4713332133321333,0.6984589484309689,1
2023-06-20,食用菌,39.223,5.2354995793284544,3.6975448078933275,0.4159394547841532,1
2023-06-21,花叶类,126.263,4.483514568796875,3.0148563712251413,0.4871403532152074,2
2023-06-21,花菜类,16.697000000000003,13.199999999999998,9.37,0.4087513340448238,2
2023-06-21,水生根茎类,27.178,16.786238869674,12.816657958643018,0.309720437561811,2
2023-06-21,茄类,24.123000000000005,7.273266177506944,4.412439995025494,0.6483546939350323,2
2023-06-21,辣椒类,91.365,4.777437749685328,2.6637566901986545,0.7934962931351819,2
2023-06-21,食用菌,63.364000000000004,4.454201123666435,3.094949813774383,0.43918363517319986,2
2023-06-22,花叶类,171.919,4.998470209808107,2.951643739202764,0.693453089686965,3
2023-06-22,花菜类,17.912,14.000000000000002,9.2,0.5217391304347829,3
2023-06-22,水生根茎类,38.77,16.51372194996131,12.71712458086149,0.2985421228642733,3
2023-06-22,茄类,33.86599999999999,7.963237465304437,5.217174156971595,0.526350707434855,3
2023-06-22,辣椒类,114.288,5.457815343693127,3.1303183186336274,0.7435336563712294,3
2023-06-22,食用菌,77.476,6.339046930662397,4.243321802880892,0.4938878607695194,3
2023-06-23,花叶类,178.71800000000002,4.787383475643192,3.131810505936727,0.528631271454044,4
2023-06-23,花菜类,9.279000000000002,13.999999999999995,9.27,0.5102481121898592,4
2023-06-23,水生根茎类,18.677,15.780682122396533,12.558743374203566,0.25654945341195745,4
2023-06-23,茄类,25.397999999999996,7.399165288605404,4.635321678872352,0.5962571319118071,4
2023-06-23,辣椒类,88.349,5.286839692582826,3.0707988771802737,0.7216496110736523,4
2023-06-23,食用菌,55.417,5.278308100402404,3.3959831820560478,0.5542798115998708,4
2023-06-24,花叶类,161.495,5.021220471222018,3.408872720517663,0.47298561222300733,5
2023-06-24,花菜类,11.548,14.0,8.695083997228958,0.6101052047871728,5
2023-06-24,水生根茎类,16.054,16.090718823969105,11.727351438893736,0.37206758983995913,5
2023-06-24,茄类,28.369,7.505869082449152,4.6844358278402485,0.6022994781657028,5
2023-06-24,辣椒类,94.187,5.782976419251063,3.3397953008376953,0.73153618660418,5
2023-06-24,食用菌,54.18,5.4562569213732015,3.7437799926172013,0.45741922125045653,5
2023-06-25,花叶类,108.89500000000001,4.800775058542631,3.442095229349373,0.39472464840842786,6
2023-06-25,花菜类,10.681,13.999999999999998,8.15,0.7177914110429445,6
2023-06-25,水生根茎类,16.5,15.560751515151516,12.986256363636365,0.19824767657630396,6
2023-06-25,茄类,23.314999999999998,6.69440274501394,4.204238473085996,0.592298531082161,6
2023-06-25,辣椒类,69.65800000000002,5.535186195411868,3.115011915357891,0.7769390120538009,6
2023-06-25,食用菌,35.271,5.647812650619489,3.7999376258115736,0.48629088337029075,6
2023-06-26,花叶类,80.524,5.347029457056282,3.464859793353534,0.5432166886848405,0
2023-06-26,花菜类,8.082999999999998,14.000000000000004,7.940000000000001,0.7632241813602016,0
2023-06-26,水生根茎类,10.384,17.96440677966102,12.99875096302003,0.38201022781094246,0
2023-06-26,茄类,21.224,6.359310214851112,4.040007538635507,0.5740837496058084,0
2023-06-26,辣椒类,72.185,5.895476899632889,3.193374523793032,0.8461589317842834,0
2023-06-26,食用菌,39.582,5.473902278813602,3.639007629730685,0.5042294042177411,0
2023-06-27,花叶类,127.27799999999999,5.0447807162274705,3.4388060780339096,0.4670151796148258,1
2023-06-27,花菜类,14.272000000000002,12.000000000000002,7.8,0.5384615384615388,1
2023-06-27,水生根茎类,16.454,15.98660508083141,13.445782180624771,0.18896802477344435,1
2023-06-27,茄类,8.415,7.976708259061202,4.7767118241235895,0.6699161583867861,1
2023-06-27,辣椒类,67.12,6.299712455303933,3.4454691597139453,0.8284048305998932,1
2023-06-27,食用菌,38.708,5.009093727394855,3.529110261444662,0.4193644732835161,1
2023-06-28,花叶类,130.182,4.842749381634943,3.51224024826781,0.37882064987533864,2
2023-06-28,花菜类,16.069,12.332067956935717,7.8634246063849655,0.5682820875426579,2
2023-06-28,水生根茎类,14.946000000000003,14.012538471831926,12.315012712431416,0.13784198189961577,2
2023-06-28,茄类,15.651,7.772078461440163,4.81406491597981,0.6144523593027423,2
2023-06-28,辣椒类,68.534,6.061937140689293,3.3647999533078465,0.8015743059940195,2
2023-06-28,食用菌,53.742,4.612928435860221,3.097860146626474,0.48906929865237303,2
2023-06-29,花叶类,135.08999999999997,4.783032052705604,3.3367017543859654,0.4334610656821495,3
2023-06-29,花菜类,24.367000000000004,12.004021832806666,8.09110682480404,0.48360688997545076,3
2023-06-29,水生根茎类,22.945,17.0648332970146,12.382692961429504,0.37811971516772347,3
2023-06-29,茄类,11.511000000000001,7.501728781165842,4.555986447745634,0.6465652097972773,3
2023-06-29,辣椒类,89.113,6.2440721331343365,3.6316481321468244,0.7193494264663783,3
2023-06-29,食用菌,48.314,4.6764084944322555,3.1845510618040316,0.4684671100180427,3
2023-06-30,花叶类,130.464,5.118411209222468,3.1274101667893053,0.6366293310599501,4
2023-06-30,花菜类,28.086999999999996,11.51217645173924,7.90863851603945,0.4556458015360649,4
2023-06-30,水生根茎类,19.419,14.469159071012927,12.086224316391162,0.1971612219202372,4
2023-06-30,茄类,24.529999999999998,8.104900122299226,4.696214838972687,0.725836743037974,4
2023-06-30,辣椒类,82.286,6.096045499842012,3.703920229443647,0.645836066171889,4
2023-06-30,食用菌,39.572,6.540685333063782,4.510593348832507,0.45007204756259633,4
